,block,trialNum,flankers,rt,error
579,4,2,congruent,0.330024424009,False
582,4,3,incongruent,0.38154751200599996,False
585,4,4,incongruent,0.342701953006,False
588,4,5,congruent,0.303727031001,False
591,4,6,incongruent,0.35383861100100006,True
594,4,7,incongruent,0.402100410007,False
597,4,8,incongruent,0.44537642800399996,False
600,4,9,congruent,0.529948455995,False
603,4,10,incongruent,0.318386290004,False
606,4,11,congruent,0.487066978996,False
609,4,12,incongruent,0.49185917101599996,False
612,4,13,congruent,0.31389556900800003,False
615,4,14,incongruent,0.402307654018,False
618,4,15,congruent,0.355419691012,False
621,4,16,congruent,0.30300977901799997,False
624,4,17,congruent,0.542945377005,False
627,4,18,incongruent,0.473349217005,False
630,4,19,congruent,0.332093389006,False
633,4,20,incongruent,0.44138965899800003,False
636,4,21,incongruent,0.410761981009,False
639,4,22,congruent,0.38291204501000004,True
642,4,23,congruent,0.5350670530170001,False
645,4,24,congruent,0.344429987003,False
648,4,25,incongruent,0.442035160013,False
651,4,26,congruent,0.439619433018,False
654,4,27,incongruent,0.458289424001,False
657,4,28,congruent,0.40752744101300004,False
660,4,29,incongruent,0.45834781300800004,False
663,4,30,congruent,0.380382940013,False
666,4,31,incongruent,0.483275567007,False
669,4,32,incongruent,0.486652596999,False
672,4,33,congruent,0.46825388500299997,False
675,4,34,congruent,0.8641650780050001,False
678,4,35,congruent,0.41199708801299995,False
681,4,36,incongruent,0.41662066400700004,False
684,4,37,congruent,0.461396658007,False
687,4,38,congruent,0.36160095300899997,False
690,4,39,incongruent,0.43305504201300005,False
693,4,40,incongruent,0.5080635040070001,False
696,4,41,congruent,0.397230403003,False
699,4,42,incongruent,0.495033868006,False
702,4,43,incongruent,0.382507784001,False
705,4,44,congruent,0.370422818014,False
708,4,45,incongruent,0.507196360006,False
711,4,46,incongruent,0.394426479994,False
714,4,47,incongruent,0.406384457005,True
717,4,48,congruent,0.464322847009,False
720,5,1,congruent,0.410780341001,False
723,5,2,congruent,0.33577704901100003,False
726,5,3,incongruent,0.44271328901199997,False
729,5,4,incongruent,0.384660711003,False
732,5,5,incongruent,0.362053288001,False
735,5,6,incongruent,0.33558222300800006,False
738,5,7,congruent,0.40553670200499997,False
741,5,8,incongruent,0.336107944007,False
744,5,9,congruent,0.394837336004,False
747,5,10,incongruent,0.343798806993,False
750,5,11,congruent,0.474284577998,False
753,5,12,incongruent,0.356018959006,False
756,5,13,incongruent,0.32711911899999996,False
759,5,14,incongruent,0.331012891009,False
762,5,15,incongruent,0.49915502801000006,False
765,5,16,incongruent,0.328257100002,False
768,5,17,incongruent,0.323148876007,False
771,5,18,congruent,0.5629989120059999,False
774,5,19,congruent,0.429085566007,False
777,5,20,incongruent,0.399200255008,False
780,5,21,congruent,0.467921435004,False
783,5,22,congruent,0.412630193008,False
786,5,23,congruent,0.561837517002,False
789,5,24,incongruent,0.578094955999,True
792,5,25,incongruent,0.407297433005,False
795,5,26,congruent,0.321026407008,False
798,5,27,congruent,0.328112440999,False
801,5,28,incongruent,0.48240890800700004,False
804,5,29,incongruent,0.46417487101300003,False
807,5,30,incongruent,0.36142423699500004,False
810,5,31,incongruent,0.41170450201,False
813,5,32,incongruent,0.359468467999,False
816,5,33,congruent,0.34617012600900005,False
819,5,34,incongruent,0.607717773004,False
822,5,35,congruent,0.43886896800499997,False
825,5,36,congruent,0.355754202013,False
828,5,37,incongruent,0.391485688015,False
831,5,38,congruent,0.603405710994,False
834,5,39,congruent,0.419079834013,False
837,5,40,congruent,0.44327047800499997,False
840,5,41,congruent,0.479285644993,False
843,5,42,congruent,0.49968493099699995,False
846,5,43,congruent,0.485177216993,False
849,5,44,congruent,0.42417270501000004,True
852,5,45,incongruent,0.44626359200599997,True
855,5,46,incongruent,0.5396746190089999,False
858,5,47,congruent,0.330190823006,False
861,5,48,congruent,0.430980121004,False
